Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
Univ Fed Pernambuco,Ctr Informat Cidade Univ BR-50740560 Recife PE Brazil,Brazil,RDDM: Reactive drift detection method,412252000025,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Chem Engn Av Prof Moraes Rego 1235 Cidade Univ Recife PE Brazil,Brazil,"Evaluation and assessment of homogeneity in images. Part 1: Unique
   homogeneity percentage for binary images",418983400005,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Fundamental Chem Av Prof Moraes Rego 1235 Cidade Univ Recife PE Brazil,Brazil,"Evaluation and assessment of homogeneity in images. Part 1: Unique
   homogeneity percentage for binary images",418983400005,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Jornalista Anibal Fernandes S-N BR-50740560 Recife PE Brazil,Brazil,"Automatic trading method based on piecewise aggregate approximation and
   multi-swarm of improved self-adaptive particle swarm optimization with
   validation",418224000007,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,Online pruning of base classifiers for Dynamic Ensemble Selection,411545400004,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Jornalista Anibal Fernandes S-N Cidade Univ BR-5040560 Recife PE Brazil,Brazil,"Fuzzy clustering of interval-valued data with City-Block and Hausdorff
   distances",408183900058,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,"On the problem of forecasting air pollutant concentration with.
   morphological models",408180600008,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,"META-DES.Oracle: Meta-learning and feature selection for dynamic
   ensemble selection",403129200009,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,A morphological neural network for binary classification problems,413388100002,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Jornalista Anibal Fernandes S-N Cidade Univ BR-50740560 Recife PE Brazil,Brazil,"A new evolutionary algorithm for mining top-k discriminative patterns in
   high dimensional data",407732600036,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Av Jornalista Anibal Fernandes BR-50740540 Recife PE Brazil,Brazil,Bias effect on predicting market trends with EMD,402213800003,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Cin Av Jornalista Anibal Fernandes S-N Cidade Univ BR-50740560 Recife PE Brazil,Brazil,A parametrized approach for linear-regression of interval data,405045900012,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,DE Av Jornalista Anibal Fernandes S-N Cidade Univ BR-50740560 Recife PE Brazil,Brazil,A parametrized approach for linear-regression of interval data,405045900012,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Prof Luiz Freire S-N BR-50740540 Recife PE Brazil,Brazil,Nonlinear regression applied to interval-valued data,405607000013,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,BRACIS 2015: Progress in computation intelligence in Brazil,401212700001,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,Chaos in a quantum neuron: An open system approach,401212700002,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,"Multi-objective optimization of multimedia embedded systems using
   genetic algorithms and stochastic simulation",405500500022,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Grad Program Elect Engn Signal Proc Grp Dept Estat BR-50670901 Recife PE Brazil,Brazil,"Low-Complexity Multidimensional DCT Approximations for High-Order Tensor
   Data Decorrelation",399396400017,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Estat Signal Proc Grp BR-50670901 Recife PE Brazil,Brazil,"Low-Complexity Multidimensional DCT Approximations for High-Order Tensor
   Data Decorrelation",399396400017,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Recife PE Brazil,Brazil,"A perturbative approach for enhancing the performance of time series
   forecasting",397959900011,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Engn Biomed Recife PE Brazil,Brazil,"Reconstruction of Electrical Impedance Tomography Using Fish School
   Search, Non-Blind Search, and Genetic Algorithm",396683400003,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Elect & Syst Av Arquitetura SN Sl 411 Cidade Univ BR-50740550 Recife PE Brazil,Brazil,"A framework for the multimodal joint work of turn construction in
   face-to-face interaction",396724600008,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat BR-50670901 Recife PE Brazil,Brazil,QRNN: q-Generalized Random Neural Network,394522900012,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Estat CCEN Av Prof Luiz Freire S-N Cidade Univ BR-50740540 Recife PE Brazil,Brazil,Multivariate fuzzy k-modes algorithm,393053200005,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Jornalista Anibal Fernandes S-N Cidade Univ BR-50740540 Recife PE Brazil,Brazil,Multivariate fuzzy k-modes algorithm,393053200005,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Prof Luiz Freire S-N Cidade Univ BR-50740540 Recife PE Brazil,Brazil,Multivariate fuzzy k-modes algorithm,393053200005,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Ctr Informat Av Luiz Freire S-N BR-50670901 Recife PE Brazil,Brazil,"Object recognition under severe occlusions with a hidden Markov model
   approach",394400200011,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Dept Elect Engn Recife PE Brazil,Brazil,"Hybrid firefly-Linde-Buzo-Gray algorithm for Channel-Optimized Vector
   Quantization codebook design",405334800006,2017,Universidade Federal de Pernambuco,Academic
Univ Fed Pernambuco,Recife PE Brazil,Brazil,"An Analysis of Software Agents, Environ-ments and Applications School
   (WESAAC): Retrospective, Relevance, and Trends",408492700002,2017,Universidade Federal de Pernambuco,Academic
Inst Fed Sertao Parnambucano,Petrolina PE Brazil,Brazil,"A class of hybrid multilayer perceptrons for software development effort
   estimation problems",412252000001,2017,Instituto Federal de Educação Ciência e Tecnologia do Sertão Pernambucano,Academic
Inst Fed Educ Ciencia & Tecnol Pernambuco,Cidade Univ BR-50740540 Recife PE Brazil,Brazil,RDDM: Reactive drift detection method,412252000025,2017,Instituto Federal de Educação Ciência e Tecnologia de Pernambuco,Academic
Univ Fed Fluminense,Inst Comp Sci Niteroi RJ Brazil,Brazil,"A new visualization method in many-objective optimization with chord
   diagram and angular mapping",417776100012,2017,Universidade Federal Fluminense,Academic
Univ Fed Fluminense,Inst Comp Comp Sci Dept Av Gal Milton Tavares Souza S-No BR-24210346 Niteroi RJ Brazil,Brazil,"Detection and resolution of normative conflicts in multi-agent systems:
   a literature survey",412341500002,2017,Universidade Federal Fluminense,Academic
Univ Fed Fluminense,Inst Comp Niteroi RJ Brazil,Brazil,"On the combination of support vector machines and segmentation
   algorithms for anomaly detection: A petroleum industry comparative study",413130000008,2017,Universidade Federal Fluminense,Academic
Univ Fed Fluminense,Dept Comp Sci Niteroi RJ Brazil,Brazil,"k-MSl: A novel clustering algorithm based on morphological
   reconstruction",397371800035,2017,Universidade Federal Fluminense,Academic
Univ Fed Fluminense,Dept Comp Sci Niteroi RJ Brazil,Brazil,"On the use of stochastic local search techniques to revise first-order
   logic theories from examples",394356000002,2017,Universidade Federal Fluminense,Academic
Univ Fed Fluminense,Rua Passo Patria 156 BR-24210240 Niteroi RJ Brazil,Brazil,"A study of equivalent electrical circuit fitting to electrochemical
   impedance using a stochastic method",395834100015,2017,Universidade Federal Fluminense,Academic
Univ Fed Minas Gerais,Grad Program Elect Engn Ave Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"A new visualization method in many-objective optimization with chord
   diagram and angular mapping",417776100012,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Elect Engn Belo Horizonte MG Brazil,Brazil,"A new visualization method in many-objective optimization with chord
   diagram and angular mapping",417776100012,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Grad Program Elect Engn Ave Antonio Carlos 6627 Belo Horizonte MG Brazil,Brazil,"Procedural generation of non-player characters in massively multiplayer
   online strategy games",413632000006,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Elect Engn Ave Antonio Carlos 6627 Belo Horizonte MG Brazil,Brazil,"Procedural generation of non-player characters in massively multiplayer
   online strategy games",413632000006,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Programa Posgrad Engn Eletr Av Antonio Carlos 6627 Belo Horizonte MG Brazil,Brazil,"A multiobjective robust controller synthesis approach aided by
   multicriteria decision analysis",414072200027,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Operat Res & Complex Syst Lab ORCS Lab Dept Engn Eletr Av Antonio Carlos 6627 Belo Horizonte MG Brazil,Brazil,"A multiobjective robust controller synthesis approach aided by
   multicriteria decision analysis",414072200027,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Comp Sci Belo Horizonte MG Brazil,Brazil,"Towards an efficient 3D model estimation methodology for aerial and
   ground images",413677000008,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,BR-31270901 Belo Horizonte MG Brazil,Brazil,Multi-objective multi-robot deployment in a dynamic environment,412458000019,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Comp Sci Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"A video summarization approach based on the emulation of bottom-up
   mechanisms of visual attention",410776800003,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,ICEx Dept Quim BR-31270901 Belo Horizonte MG Brazil,Brazil,"Determination of allura red dye in hard candies by using digital images
   obtained with a mobile phone and N-PLS",408790200006,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Elect Engn Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Artificial immune systems applied to fault detection and isolation: A
   brief review of immune response-based approaches and a case study",405457200009,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Grad Program Elect Engn Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Artificial immune systems applied to fault detection and isolation: A
   brief review of immune response-based approaches and a case study",405457200009,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Comp Sci VeRLab Vis & Robot Lab Belo Horizonte MG Brazil,Brazil,Avoiding target congestion on the navigation of robotic swarms,404635100002,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Ciencia Comp Belo Horizonte MG Brazil,Brazil,BRACIS 2015: Progress in computation intelligence in Brazil,401212700001,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Elect Engn Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Decision maker iterative-based framework for multiobjective robust
   optimization",399859500010,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Sch Engn BR-31270901 Belo Horizonte MG Brazil,Brazil,Multi-robot Deployment using Topological Maps,400197800021,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Grad Program Elect Engn Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Short-term load forecasting method based on fuzzy time series,
   seasonality and long memory process",398015100011,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Elect Engn Belo Horizonte MG Brazil,Brazil,"Short-term load forecasting method based on fuzzy time series,
   seasonality and long memory process",398015100011,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Chem Engn Belo Horizonte MG Brazil,Brazil,"MILKDE: A new approach for multiple instance learning based on positive
   instance selection and kernel density estimation",393937400016,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Grad Program Elect Engn Ave Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"MILKDE: A new approach for multiple instance learning based on positive
   instance selection and kernel density estimation",393937400016,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Av Antonio Carlos 6627 BR-31270010 Belo Horizonte MG Brazil,Brazil,KVD: Scale invariant keypoints by combining visual and depth data,394400200014,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Ciencia Comp Ave Presidente Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,"Towards better exploiting convolutional neural networks for remote
   sensing scene classification",385899400042,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Dept Matemat Av Pres Antonio Carlos 6627 Belo Horizonte MG Brazil,Brazil,Multiobjective synthesis of robust vaccination policies,395834100003,2017,Universidade Federal de Minas Gerais,Academic
Univ Fed Minas Gerais,Programa Posgrad Engn Eletr Av Antonio Carlos 6627 BR-31270901 Belo Horizonte MG Brazil,Brazil,Multiobjective synthesis of robust vaccination policies,395834100003,2017,Universidade Federal de Minas Gerais,Academic
Grp Causa Humana,Ouro Preto Brazil,Brazil,"A new visualization method in many-objective optimization with chord
   diagram and angular mapping",417776100012,2017,Grupo da Causa Humana,Other
Univ Sao Paulo,Inst Cienias Matemat & Comp Ave Trabalhador Sao Carlense 400 BR-13566590 Sao Carlos SP Brazil,Brazil,"Angular descriptors of complex networks: A novel approach for boundary
   shape analysis",411420200029,2017,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Fis Sao Carlos Ave Trabalhador Sao Carlense 400 BR-13566590 Sao Carlos SP Brazil,Brazil,"Angular descriptors of complex networks: A novel approach for boundary
   shape analysis",411420200029,2017,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Math & Stat Dept Comp Sci Sao Paulo Brazil,Brazil,Ultimate levelings,419085300005,2017,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Ciencias Matemat & Comp Campus Sao Carlos Caixa Postal 668 BR-13560970 Sao Carlos SP Brazil,Brazil,"Segmentation of large images based on super-pixels and community
   detection in graphs",418415500012,2017,Universidade de São Paulo,Academic
Univ Sao Paulo,Sao Carlos Sch Engn EESC Grad Program Transportat Engn Sao Carlos SP Brazil,Brazil,"Least trimmed squares estimator with redundancy constraint for outlier
   detection in GNSS networks",408789300017,2017,Universidade de São Paulo,Academic
Univ Sao Paulo,Inst Math & Comp Sci Av Trabalhador Sao Carlense 400 Sao Carlos SP Brazil,Brazil,Multidimensional surrogate stability to detect data stream concept drift,407183900002,2017,Universidade de São Paulo,Academic
